file,class,method,variable,usage
D:\OOD\linkis-master\linkis-computation-governance\linkis-manager\linkis-label-common\src\main\java\org\apache\linkis\manager\label\builder\factory\StdLabelBuilderFactory.java,org.apache.linkis.manager.label.builder.factory.StdLabelBuilderFactory,registerInnerLabelBuilder/1[org.apache.linkis.manager.label.builder.ExtensibleLabelBuilder],labelBuilders,1
D:\OOD\linkis-master\linkis-computation-governance\linkis-manager\linkis-label-common\src\main\java\org\apache\linkis\manager\label\builder\factory\StdLabelBuilderFactory.java,org.apache.linkis.manager.label.builder.factory.StdLabelBuilderFactory,registerInnerLabelBuilder/1[org.apache.linkis.manager.label.builder.ExtensibleLabelBuilder],isSorted,1
D:\OOD\linkis-master\linkis-computation-governance\linkis-manager\linkis-label-common\src\main\java\org\apache\linkis\manager\label\builder\factory\StdLabelBuilderFactory.java,org.apache.linkis.manager.label.builder.factory.StdLabelBuilderFactory,"processToBuild/3[java.lang.String,java.lang.Class<?>,org.apache.linkis.manager.label.builder.factory.StdLabelBuilderFactory.LabelBuildFunction<R>]",labelBuilders,1
D:\OOD\linkis-master\linkis-computation-governance\linkis-manager\linkis-label-common\src\main\java\org\apache\linkis\manager\label\builder\factory\StdLabelBuilderFactory.java,org.apache.linkis.manager.label.builder.factory.StdLabelBuilderFactory,"processToBuild/3[java.lang.String,java.lang.Class<?>,org.apache.linkis.manager.label.builder.factory.StdLabelBuilderFactory.LabelBuildFunction<R>]",LOG,1
D:\OOD\linkis-master\linkis-computation-governance\linkis-manager\linkis-label-common\src\main\java\org\apache\linkis\manager\label\builder\factory\StdLabelBuilderFactory.java,org.apache.linkis.manager.label.builder.factory.StdLabelBuilderFactory,"processToBuild/3[java.lang.String,java.lang.Class<?>,org.apache.linkis.manager.label.builder.factory.StdLabelBuilderFactory.LabelBuildFunction<R>]",isSorted,1
D:\OOD\linkis-master\linkis-computation-governance\linkis-manager\linkis-label-common\src\main\java\org\apache\linkis\manager\label\builder\factory\StdLabelBuilderFactory.java,org.apache.linkis.manager.label.builder.factory.StdLabelBuilderFactory,sortLabelBuilders/0,labelBuilders,1
D:\OOD\linkis-master\linkis-computation-governance\linkis-manager\linkis-label-common\src\main\java\org\apache\linkis\manager\label\builder\factory\StdLabelBuilderFactory.java,org.apache.linkis.manager.label.builder.factory.StdLabelBuilderFactory,sortLabelBuilders/0,isSorted,2
D:\OOD\linkis-master\linkis-public-enhancements\linkis-datasource\linkis-metadata\src\main\java\org\apache\linkis\metadata\domain\mdq\vo\MdqTablePartitionStatisticInfoVO.java,org.apache.linkis.metadata.domain.mdq.vo.MdqTablePartitionStatisticInfoVO,getName/0,name,1
D:\OOD\linkis-master\linkis-public-enhancements\linkis-datasource\linkis-metadata\src\main\java\org\apache\linkis\metadata\domain\mdq\vo\MdqTablePartitionStatisticInfoVO.java,org.apache.linkis.metadata.domain.mdq.vo.MdqTablePartitionStatisticInfoVO,getPartitionPath/0,partitionPath,1
D:\OOD\linkis-master\linkis-public-enhancements\linkis-datasource\linkis-metadata\src\main\java\org\apache\linkis\metadata\domain\mdq\vo\MdqTablePartitionStatisticInfoVO.java,org.apache.linkis.metadata.domain.mdq.vo.MdqTablePartitionStatisticInfoVO,getPartitionSize/0,partitionSize,1
D:\OOD\linkis-master\linkis-public-enhancements\linkis-datasource\linkis-metadata\src\main\java\org\apache\linkis\metadata\domain\mdq\vo\MdqTablePartitionStatisticInfoVO.java,org.apache.linkis.metadata.domain.mdq.vo.MdqTablePartitionStatisticInfoVO,setPartitionPath/1[java.lang.String],partitionPath,3
D:\OOD\linkis-master\linkis-public-enhancements\linkis-datasource\linkis-metadata\src\main\java\org\apache\linkis\metadata\domain\mdq\vo\MdqTablePartitionStatisticInfoVO.java,org.apache.linkis.metadata.domain.mdq.vo.MdqTablePartitionStatisticInfoVO,getFileNum/0,fileNum,1
D:\OOD\linkis-master\linkis-public-enhancements\linkis-datasource\linkis-metadata\src\main\java\org\apache\linkis\metadata\domain\mdq\vo\MdqTablePartitionStatisticInfoVO.java,org.apache.linkis.metadata.domain.mdq.vo.MdqTablePartitionStatisticInfoVO,compareTo/1[org.apache.linkis.metadata.domain.mdq.vo.MdqTablePartitionStatisticInfoVO],name,1
D:\OOD\linkis-master\linkis-public-enhancements\linkis-datasource\linkis-metadata\src\main\java\org\apache\linkis\metadata\domain\mdq\vo\MdqTablePartitionStatisticInfoVO.java,org.apache.linkis.metadata.domain.mdq.vo.MdqTablePartitionStatisticInfoVO,setFileNum/1[java.lang.Integer],fileNum,3
D:\OOD\linkis-master\linkis-public-enhancements\linkis-datasource\linkis-metadata\src\main\java\org\apache\linkis\metadata\domain\mdq\vo\MdqTablePartitionStatisticInfoVO.java,org.apache.linkis.metadata.domain.mdq.vo.MdqTablePartitionStatisticInfoVO,setModificationTime/1[java.util.Date],modificationTime,3
D:\OOD\linkis-master\linkis-public-enhancements\linkis-datasource\linkis-metadata\src\main\java\org\apache\linkis\metadata\domain\mdq\vo\MdqTablePartitionStatisticInfoVO.java,org.apache.linkis.metadata.domain.mdq.vo.MdqTablePartitionStatisticInfoVO,setPartitionSize/1[java.lang.String],partitionSize,3
